DESTINO;ORIGEN;UNIDAD DE MEDIDA;CANTIDAD;FOBDOL;FOBPES
ABW;BOG;KG;61,20;322,12;1321378,11
ABW;BOG;KG;6,15;34,14;140046,71
ABW;BOG;KG;648,95;3367,33;13813225,39
ABW;BOG;KG;40,00;81,72;341391,83
ABW;BOG;KG;35,00;79,13;330571,90
ABW;BOG;KG;96,00;209,15;873740,85
ABW;BOG;M3;515,66;347714,98;1419616205,59
BIH;BOG;U;800,00;135,20;538123,04
BIH;BOG;U;28405,00;8078,05;33876029,69
BIH;BOG;U;9000,00;1084,50;4547948,35
AGO;BOG;U;1,00;22029,65;87488111,41
ATG;BOG;U;4,00;479,60;1904673,84
ATG;BOG;U;78,00;4974,24;19754597,25
ATG;BOG;U;338,00;5261,50;20895415,87
ATG;BOG;U;4,00;259,60;1030970,24
ATG;BOG;U;6,00;737,40;2928495,61
ATG;BOG;U;19,00;841,86;3310227,19
ATG;BOG;U;126,00;5506,81;21652997,19
ATG;BOG;U;115,00;1542,88;6066665,87
ATG;BOG;U;38,00;3227,31;12689912,01
ATG;BOG;U;97,00;1647,38;6477564,05
ATG;BOG;U;1,00;18,00;70776,72
ATG;BOG;U;28,00;1315,16;5196328,67
ATG;BOG;U;16,00;160,00;632176,00
ATG;BOG;2U;216,00;6245,97;24678452,06
SAU;BOG;U;2800,00;2388,00;9765248,40
SAU;BOG;U;4530,00;3222,14;13460747,62
SAU;BOG;U;25241,00;19727,82;78952698,49
SAU;BOG;U;40,00;18,01;73879,36
SAU;BOG;KG;312,00;2175,00;8837938,20
SAU;BOG;KG;750,00;3303,50;13551386,45
SAU;BOG;KG;764,00;3735,94;15325311,55
SAU;BOG;KG;120,00;676,20;2773860,30
SAU;BOG;KG;120,00;525,20;2154438,67
SAU;BOG;KG;360,00;1022,40;4194017,71
SAU;BOG;KG;229,50;1271,75;5216883,82
SAU;BOG;U;23050,00;19636,57;78428820,62
SAU;BOG;U;9,00;750,00;3066975,00
SAU;BOG;KG;170,00;1450,00;5771290,00
SAU;BOG;KG;170,00;1450,00;5771290,00
SAU;BOG;KG;740,00;5550,00;22090110,00
SAU;BOG;KG;714,00;9240,00;36777048,00
SAU;BOG;KG;2022,00;27241,30;108425822,26
SAU;BOG;U;60,00;6060,00;23828162,40
SAU;BOG;KG;118,00;520,67;2175140,57
