DESTINO;ORIGEN;UNIDAD DE MEDIDA;CANTIDAD;FOBDOL;FOBPES
USA;AXM;M3;96,49;114499,35;543293690,77
PAN;AXM;M3;2,98;3228,94;15321158,84
DEU;BOG;KG;3468,60;16387,50;77810144,25
DEU;BOG;U;1110,00;783,29;3706382,56
DEU;BOG;U;35079,00;19513,05;91646667,04
DEU;BOG;U;12,00;720,00;3423686,40
DEU;BOG;U;53,00;12892,00;61303007,04
DEU;BOG;U;3,00;1104,00;5249652,48
DEU;BOG;U;12,00;1152,00;5477898,24
DEU;BOG;U;322,00;1596,94;7577400,45
DEU;BOG;U;280,00;19040,00;90343848,00
DEU;BOG;U;345,00;70029,80;332287899,51
DEU;BOG;U;38,00;11886,40;56400373,68
DEU;BOG;U;20,00;2108,00;10002354,60
DEU;BOG;U;30,00;4182,00;19843380,90
DEU;BOG;U;155,00;11900,00;56464905,00
DEU;BOG;KG;595,00;71050,00;331007029,50
DEU;BOG;U;6,00;9448,33;45264251,23
DEU;BOG;U;25,00;175,00;830924,50
DEU;BOG;U;20675,00;10185,50;48260060,01
DEU;BOG;KG;217,50;2837,38;13218757,57
DEU;BOG;KG;509,00;16323,84;78424461,27
DEU;BOG;U;78,00;3456,49;16508507,32
DEU;BOG;U;414,00;11514,51;54994336,06
DEU;BOG;U;215,00;3490,26;16669795,88
DEU;BOG;U;3,00;148,11;707386,68
DEU;BOG;U;44,00;9,44;45086,28
DEU;BOG;C/T;11,34;100,00;481410,00
DEU;BOG;C/T;73,23;11100,00;53436621,00
DEU;BOG;U;16348,00;3990,00;19248757,50
DEU;BOG;U;1,00;50,00;241775,50
DEU;BOG;U;3200,00;600,00;2861856,00
DEU;BOG;U;8900,00;1762,00;8404317,12
DEU;BOG;U;200,00;180,00;858556,80
DEU;BOG;U;75060,00;13781,80;66466999,10
DEU;BOG;U;14940,00;2689,20;12826838,59
DEU;BOG;U;91200,00;16726,40;79780913,66
DEU;BOG;U;20736,00;20075,28;95320239,95
DEU;BOG;KG;976,78;4401,47;21283352,19
DEU;BOG;U;1,00;27458,29;131275064,07
DEU;BOG;U;2,00;26799,16;127825561,40
DEU;BOG;U;4,00;4383,88;20546500,29
DEU;BOG;U;7,00;1461,07;7033751,69
DEU;BOG;U;6,00;27,34;126519,37
DEU;BOG;U;12,00;2453,67;11354676,83
DEU;BOG;U;1,00;77497,05;374737760,24
DEU;BOG;U;138,00;56359,20;274272046,80
DEU;BOG;U;11,00;30444,00;147616258,32
DEU;BOG;U;1,00;3920,00;19007217,60
DEU;BOG;U;35000,00;6310,40;30310006,84
DEU;BOG;U;6600,00;2504,00;11943479,04
DEU;BOG;U;1400,00;252,00;1201979,52
DEU;BOG;U;11520,00;2073,60;9890574,33
DEU;BOG;U;1650,00;272,25;1298567,16
DEU;BOG;U;9040,00;1507,20;7188982,27
DEU;BOG;KG;60,00;163,80;783109,78
DEU;BOG;KG;40,50;123,50;590439,91
DEU;BOG;KG;6,00;14,60;69800,99
DEU;BOG;KG;266,50;650,00;3107578,50
DEU;BOG;KG;105,00;385,00;1840642,65
DEU;BOG;KG;166,00;462,00;2208771,18
DEU;BOG;KG;86,20;308,20;1473470,29
DEU;BOG;KG;1685,20;7247,50;34649500,27
DEU;BOG;KG;16,00;110,00;525897,90
DEU;BOG;KG;25,00;95,00;454184,55
DEU;BOG;U;360,00;3,60;17367,30
DEU;BOG;U;150,00;1,50;7236,37
DEU;BOG;U;320,00;3,20;15437,60
DEU;BOG;U;8000,00;1516,00;7377614,00
DEU;BOG;U;11720,00;2173,60;10491247,78
DEU;BOG;U;12,00;19602,16;94280152,73
DEU;BOG;U;3778,00;1938,90;8972511,80
DEU;BOG;KG;1762,77;8095,25;39252086,28
DEU;BOG;KG;392,00;2967,44;14285582,57
DEU;BOG;KG;270,00;2182,50;10379075,17
DEU;BOG;KG;764,75;2364,40;11277620,54
DEU;BOG;KG;357,00;4105,80;19583680,60
DEU;BOG;U;3,00;21000,00;100297890,00
DEU;BOG;U;6,00;42000,00;200595780,00
DEU;BOG;U;5760,00;1036,80;4951850,11
DEU;BOG;KG;816,00;6222,00;30169109,16
DEU;BOG;C/T;26,91;92667,00;440039442,87
DEU;BOG;U;13320,00;1505,88;7264741,59
DEU;BOG;U;49620,00;6257,93;30189818,80
DEU;BOG;U;7,00;5220,28;24320188,23
DEU;BOG;U;11041,00;3668,88;17396948,42
DEU;BOG;U;90,00;47904,55;231103525,33
DEU;BOG;U;45,00;10576,80;50917878,64
DEU;BOG;U;49335,00;14839,50;69713718,96
DEU;BOG;KG;25,10;359,44;1684634,17
DEU;BOG;KG;2130,00;10765,60;51567750,80
DEU;BOG;KG;744,00;1971,60;9440888,82
DEU;BOG;KG;43048,50;186205,00;890580927,01
DEU;BOG;KG;8,00;24,92;118021,86
DEU;BOG;KG;40,00;99630,60;484852314,90
DEU;BOG;U;46530,00;7533,00;35930602,07
DEU;BOG;U;261520,00;42695,60;203644432,25
DEU;BOG;U;2700,00;1008,00;4696060,32
DEU;BOG;U;300,00;5,00;23708,80
DEU;BOG;U;800,00;188,00;892650,32
DEU;BOG;U;7200,00;1899,00;9207833,22
DEU;BOG;KG;5,30;1,00;4866,50
DEU;BOG;KG;23,85;61,90;293833,95
DEU;BOG;KG;20,00;1,00;4866,50
DEU;BOG;KG;17,50;38,00;180429,65
DEU;BOG;KG;91,78;606,00;2875682,80
DEU;BOG;KG;32,20;58,30;276752,13
DEU;BOG;KG;1,10;1,00;4866,50
DEU;BOG;KG;665,32;3050,20;14473168,04
DEU;BOG;KG;227,80;800,20;3797030,54
DEU;BOG;KG;33,94;108,55;515185,87
DEU;BOG;KG;30,28;50,50;239741,52
DEU;BOG;KG;12,40;57,06;270868,39
DEU;BOG;KG;91,83;219,10;1039740,09
DEU;BOG;KG;125,00;650,00;3084217,50
DEU;BOG;KG;975,00;4050,04;19217237,29
DEU;BOG;KG;16,00;62,88;298362,45
DEU;BOG;KG;23,00;33,56;159362,07
DEU;BOG;U;12580,00;2893,40;13729038,33
DEU;BOG;U;9920,00;2281,60;10826077,92
DEU;BOG;U;18340,00;5502,00;25873183,14
DEU;BOG;KG;140,00;1164,40;5666552,60
DEU;BOG;KG;12,50;69,45;337978,42
DEU;BOG;KG;25,00;130,30;634104,95
DEU;BOG;KG;114,92;751,74;3658342,71
DEU;BOG;KG;37,50;311,25;1514698,12
DEU;BOG;KG;20,00;119,00;579113,50
DEU;BOG;KG;25,00;147,80;719268,70
DEU;BOG;U;2880,00;460,80;2187942,91
DEU;BOG;U;66600,00;12344,40;58595242,57
DEU;BOG;KG;1820,00;14600,00;71050900,00
DEU;BOG;U;3,00;900,00;4218147,00
DEU;BOG;U;50,00;2810,00;13342273,40
DEU;BOG;U;200,00;140,00;679816,20
DEU;BOG;U;30408,00;6310,45;30235603,44
DEU;BOG;KG;240,00;11428,56;55262916,16
DEU;BOG;M3;974,11;785173,96;3698030828,16
DEU;BOG;U;1513341,00;10679,79;51783952,15
ARM;BOG;U;80,00;259,20;1230839,71
ARM;BOG;U;30,00;69,00;327654,09
ARM;BOG;U;6650,00;1050,50;5017121,67
ARM;BOG;U;21120,00;6188,80;29519090,68
ARM;BOG;U;150,00;105,00;500824,80
ARM;BOG;U;1750,00;332,50;1585945,20
ARM;BOG;U;1200,00;222,00;1068509,68
ARM;BOG;U;3000,00;555,00;2671274,20
ARM;BOG;U;140,00;336,00;1595375,04
ARM;BOG;U;288,00;876,80;4163169,15
ARM;BOG;U;230,00;569,00;2701691,66
ARM;BOG;U;1600,00;185,60;858888,12
ARM;BOG;U;200,00;50,00;237407,00
ARM;BOG;U;6500,00;2121,00;10070804,94
ARM;BOG;U;4200,00;686,00;3257224,04
ARM;BOG;U;1450,00;161,70;757018,73
ARM;BOG;U;800,00;112,00;541577,12
ARM;BOG;U;2800,00;392,00;1895519,92
ABW;BOG;U;12717,00;9764,82;46878776,30
ABW;BOG;U;3895,00;1251,85;5940915,27
ABW;BOG;U;4381,00;1803,21;8484160,87
ABW;BOG;U;560,00;118,35;547680,01
ABW;BOG;U;2372,00;1629,90;7688698,99
ABW;BOG;KG;345,00;478,17;2302976,58
ABW;BOG;U;7865,00;9,00;42624,27
ABW;BOG;U;1450,00;4,00;18944,12
ABW;BOG;U;4350,00;9,00;42624,27
ABW;BOG;U;1240,00;5,00;23680,15
ABW;BOG;U;1622,00;7,00;33152,21
ABW;BOG;U;820,00;2,00;9472,06
ABW;BOG;U;525,00;3,00;14208,09
ABW;BOG;U;14149,00;30,00;142080,90
ABW;BOG;KG;38,99;2109,24;10154113,37
ABW;BOG;KG;18,67;838,08;4034609,30
ABW;BOG;KG;349,24;6963,12;33521225,62
ABW;BOG;KG;16,47;586,80;2824919,74
ABW;BOG;U;16,00;324,00;1538549,64
ABW;BOG;U;13,00;214,00;1016202,54
ABW;BOG;U;1,00;21,00;99720,81
ABW;BOG;U;3,00;1227,51;5921815,11
ABW;BOG;KG;25,00;70,80;340143,73
ABW;BOG;KG;75,00;154,14;740533,26
ABW;BOG;U;11825,00;7320,00;35622780,00
ABW;BOG;U;5160,00;2537,50;12348743,75
ABW;BOG;KG;208,00;995,90;4846547,35
ABW;BOG;U;18633,00;4915,75;23281139,47
ABW;BOG;U;1664,00;697,28;3302338,99
ABW;BOG;U;333,00;69,73;330243,37
ABW;BOG;U;998,00;313,77;1486024,13
ABW;BOG;U;665,00;13,95;66067,61
ABW;BOG;U;333,00;27,89;132087,87
ABW;BOG;U;12977,00;3827,97;18129380,68
ABW;BOG;KG;118,00;2091,81;9906874,91
ABW;BOG;U;300,00;1188,62;5682661,47
ABW;BOG;U;2000,00;400,00;1912356,00
ABW;BOG;U;19,00;3,80;18167,38
ABW;BOG;U;19,00;3,80;18167,38
ABW;BOG;KG;39,18;200,00;956178,00
ABW;BOG;KG;2,00;5,00;23904,45
ABW;BOG;U;39,00;7,80;37290,94
ABW;BOG;U;19,00;3,80;18167,38
ABW;BOG;U;19,00;3,80;18167,38
ABW;BOG;U;26186,00;11581,88;54852131,13
ABW;BOG;U;638,00;282,18;1336412,94
ABW;BOG;U;2555,00;1130,07;5352045,42
ABW;BOG;U;1277,00;564,81;2674957,10
ABW;BOG;U;2235,00;988,53;4681707,73
ABW;BOG;U;319,00;141,09;668206,47
ABW;BOG;U;10215,00;4518,03;21397525,58
ABW;BOG;KG;128,00;1553,79;7358796,05
ABW;BOG;U;15,00;59,70;284754,67
ABW;BOG;U;35,00;147,60;704016,57
ABW;BOG;U;6,00;42,60;203191,77
ABW;BOG;KG;5,42;26,40;125921,66
ABW;BOG;U;3,00;45,00;214639,20
ABW;BOG;U;3,00;57,00;271876,32
ABW;BOG;U;6,00;108,00;515134,08
ABW;BOG;U;3,00;75,00;357732,00
ABW;BOG;U;3,00;33,00;157402,08
ABW;BOG;KG;93,00;1129,62;5349914,20
ABW;BOG;KG;3,23;10,00;47449,50
ABW;BOG;U;2,00;10,00;47449,50
ABW;BOG;M2;1,00;10,00;47449,50
ABW;BOG;U;6,00;20,00;94899,00
ABW;BOG;U;1,00;10,00;47449,50
ABW;BOG;U;82,00;95,00;450770,25
ABW;BOG;KG;23,28;149,36;720549,98
ABW;BOG;KG;4,65;31,50;151963,87
ABW;BOG;U;400,00;1,00;4741,76
ABW;BOG;U;1050,00;1,00;4741,76
ABW;BOG;2U;197,00;9649,00;45814802,86
ABW;BOG;2U;82,00;2393,00;11362299,02
ABW;BOG;2U;4,00;8,00;37985,12
ABW;BOG;U;12000,00;18379,63;89248358,74
ABW;BOG;U;2425,00;1095,38;5318979,06
ABW;BOG;U;1500,00;768,00;3729277,44
ABW;BOG;U;2500,00;1190,00;5778437,70
ABW;BOG;U;1900,00;3881,40;18847418,56
ABW;BOG;KG;128,00;1825,70;8865288,83
ABW;BOG;KG;70,00;142,88;687958,91
ABW;BOG;KG;60,00;135,58;653685,63
ABW;BOG;KG;156,00;339,64;1636359,13
ABW;BOG;KG;30,00;61,40;298147,96
ABW;BOG;KG;30,00;67,95;329953,64
ABW;BOG;KG;72,00;157,15;763093,68
ABW;BOG;U;2200,00;1245,00;5835103,35
ABW;BOG;U;100,00;171,46;803603,87
ABW;BOG;U;1400,00;210,00;984234,30
ABW;BOG;U;600,00;216,00;1012355,28
ABW;BOG;U;50,00;24,00;112483,92
ABW;BOG;KG;12,00;170,00;796761,10
ABW;BOG;KG;90,00;182,57;852030,93
ABW;BOG;KG;60,00;135,02;632776,23
ABW;BOG;KG;168,00;364,31;1707350,29
ABW;BOG;M3;907,60;806044,53;3843294752,95
BIH;BOG;U;400,00;60,00;290130,60
BIH;BOG;U;1110,00;1764,90;8429321,24
BIH;BOG;U;240,00;33,60;160476,62
BIH;BOG;U;590,00;1539,75;7353984,57
BIH;BOG;U;65000,00;20105,00;95904025,92
BIH;BOG;U;5400,00;648,00;3090804,48
AGO;BOG;U;1,00;11694,37;55526505,97
AIA;BOG;M3;5,70;5080,66;24290076,57
ATG;BOG;U;10,00;354,56;1710486,08
ATG;BOG;U;2,00;86,67;418117,74
ATG;BOG;U;2,00;1890,95;9122415,53
SAU;BOG;U;1235,00;998,75;4860416,87
SAU;BOG;U;8640,00;6101,10;29311453,71
SAU;BOG;U;63523,00;42375,78;199511019,76
SAU;BOG;U;90,00;26,10;125912,92
SAU;BOG;KG;1623,60;11838,50;55542658,80
SAU;BOG;U;2850,00;2451,60;11610851,14
SAU;BOG;U;23056,00;18923,89;88374402,98
SAU;BOG;KG;10,00;108,00;499784,04
SAU;BOG;U;20800,00;4264,00;20365247,76
SAU;BOG;U;452,00;2666,00;12658541,24
SAU;BOG;KG;3960,00;18414,00;89285434,92
SAU;BOG;U;1,00;12845,08;60814003,65
SAU;BOG;U;2,00;14054,10;67958741,09
SAU;BOG;U;300,00;315,00;1523185,65
SAU;BOG;U;204,00;1266,00;6011740,26
SAU;BOG;KG;122,00;254,42;1204949,56
SAU;BOG;KG;350,00;1628,30;7773242,84
SAU;BOG;KG;316,00;1066,68;5092898,41
SAU;BOG;KG;162,50;623,35;2975893,13
SAU;BOG;KG;182,50;989,15;4712137,83
SAU;BOG;KG;447,04;1384,44;6609078,82
SAU;BOG;KG;54,00;213,98;1013415,69
SAU;BOG;KG;20,00;2181,27;10500873,71
SAU;BOG;KG;30,00;185,10;878290,24
SAU;BOG;KG;120,00;592,47;2811240,52
SAU;BOG;KG;25,00;153,70;729298,81
SAU;BOG;KG;120,00;1015,80;4819920,21
SAU;BOG;KG;37,50;111,60;529536,42
SAU;BOG;KG;170,00;1133,90;5380298,80
SAU;BOG;KG;44,80;431,88;2049249,00
SAU;BOG;KG;137,50;879,94;4175271,30
SAU;BOG;KG;75,00;261,60;1241278,92
SAU;BOG;KG;145,20;1214,00;5760369,30
SAU;BOG;U;28400,00;3692,00;17085209,96
SAU;BOG;U;40,00;39,20;186002,04
SAU;BOG;KG;660,00;6037,50;29126409,37
SAU;BOG;KG;735,00;8880,00;42225465,60
SAU;BOG;U;400,00;64,00;311456,00
SAU;BOG;KG;1320,00;13632,50;65241921,10
SAU;BOG;U;6,00;16760,10;79579301,21
SAU;BOG;KG;336,00;9620,00;45087304,60
DZA;BOG;KG;125,00;7981,80;37185530,02
ARG;BOG;U;13750,00;4125,00;19536123,75
ARG;BOG;KG;297,50;4275,00;20246528,25
ARG;BOG;KG;1508,94;11739,00;56122867,71
ARG;BOG;KG;1253,88;9926,80;47458938,85
ARG;BOG;U;117,00;1050,19;4859890,74
ARG;BOG;U;21,00;11021,02;53292252,42
ARG;BOG;U;1,00;2000,00;9561780,00
ARG;BOG;U;25250,00;8111,25;38778994,01
ARG;BOG;U;524,00;29918,00;141692545,54
ARG;BOG;U;3200,00;5996,80;28930062,40
ARG;BOG;U;3000,00;899,62;4300984,26
ARG;BOG;KG;25,00;956,25;4481781,18
ARG;BOG;KG;80,00;1130,00;5229221,90
ARG;BOG;KG;800,00;19100,00;91761939,00
ARG;BOG;U;1,00;1068,01;5152347,24
ARG;BOG;U;111,00;29124,93;141380586,38
ARG;BOG;U;1,00;1191,94;5643144,57
ARG;BOG;KG;1,00;20,90;97954,74
ARG;BOG;U;1,00;22255,71;103684679,19
ARG;BOG;U;1,00;10490,66;49744191,96
ARG;BOG;U;1,00;497,89;2304050,70
ARG;BOG;U;5800,00;9199,20;44669751,33
ARG;BOG;U;1,00;8060,00;38974210,60
ARG;BOG;U;5280,00;3625,20;16990696,11
ARG;BOG;U;26,00;68302,50;323372722,05
ARG;BOG;KG;25,00;1752,17;8435139,11
ARG;BOG;KG;25,00;2324,83;11191987,35
ARG;BOG;U;2000,00;41627,49;192636621,54
ARG;BOG;U;30,00;1275,01;6191231,80
ARG;BOG;U;6,00;3571,39;17342062,70
ARG;BOG;U;10,00;1171,70;5555920,19
ARG;BOG;U;2800,00;117,60;544209,28
ARG;BOG;U;3250,00;633,75;2932760,51
ARG;BOG;U;400,00;252,00;1166162,76
ARG;BOG;U;6600,00;1592,25;7571339,82
ARG;BOG;U;200,00;200,00;962821,00
ARG;BOG;KG;9,60;376,00;1810105,36
ARG;BOG;KG;3,30;2240,00;10783606,40
ARG;BOG;U;2,00;7700,00;37068647,00
ARG;BOG;U;93,00;47280,00;227611120,80
ARG;BOG;KG;0,55;631,42;3018749,56
ARG;BOG;U;15,00;655,21;3132486,92
ARG;BOG;KG;0,55;325,80;1557613,96
ARG;BOG;KG;0,29;114,10;545499,54
ARG;BOG;KG;4,47;109,01;521164,81
ARG;BOG;U;2,00;41,81;199889,01
ARG;BOG;U;2,00;161,41;771683,45
ARG;BOG;U;1,00;7664,80;36644565,67
ARG;BOG;U;5,00;12573,78;58186801,54
ARG;BOG;M3;4487,26;3882087,55;18517199819,39
AUS;BOG;U;10,00;5202,00;24666635,52
AUS;BOG;U;180,00;102,00;486515,52
AUS;BOG;U;27060,00;5141,40;24515743,88
AUS;BOG;U;25520,00;7145,60;34120918,83
AUS;BOG;U;880,00;246,40;1164471,61
AUS;BOG;U;4800,00;972,00;4700115,72
AUS;BOG;U;8,00;432,00;2048440,32
AUS;BOG;U;11,00;2170,80;10293412,60
AUS;BOG;U;4,00;1324,80;6281883,64
AUS;BOG;U;5,00;2124,00;10071498,24
AUS;BOG;U;6,00;993,60;4711412,73
AUS;BOG;U;4,00;302,40;1433908,22
AUS;BOG;U;8200,00;2912,00;13907974,08
AUS;BOG;U;3960,00;1506,40;6971061,83
AUS;BOG;U;535080,00;102811,00;477212640,40
AUS;BOG;U;5108,00;1736,72;8091013,76
AUS;BOG;U;147420,00;28009,80;129618990,77
AUS;BOG;U;4350,00;865,50;4005213,76
AUS;BOG;U;42100,00;20642,25;98589243,80
AUS;BOG;U;9,00;13801,10;65441503,93
AUS;BOG;U;41050,00;10299,00;47658989,88
AUS;BOG;U;1352475,00;263177,90;1217917840,69
AUS;BOG;U;3,00;12542,04;58035405,43
AUS;BOG;KG;10,00;35000,00;165961600,00
AUS;BOG;U;900,00;252,00;1201979,52
AUS;BOG;U;253180,00;49003,50;226803403,60
AUS;BOG;U;24,00;24264,80;115562675,89
AUS;BOG;KG;304,00;7728,00;36946717,92
AUS;BOG;U;600,00;75,60;360593,85
AUS;BOG;U;2100,00;441,00;2103464,16
AUS;BOG;U;46825,00;11238,00;53665229,88
AUS;BOG;U;870,00;1209,30;5775461,67
AUS;BOG;U;1384,00;2572,96;12281397,87
AUS;BOG;U;2805,00;4459,95;21301122,59
AUS;BOG;U;30,00;68,80;328430,41
AUS;BOG;U;300,00;651,00;3109234,59
AUS;BOG;U;19600,00;2744,00;13105236,48
AUS;BOG;U;2900,00;609,00;2908638,81
AUS;BOG;KG;115,60;1292,00;6170708,28
AUS;BOG;U;22200,00;7422,00;35240695,08
AUS;BOG;U;242130,00;86491,04;413929340,68
AUS;BOG;U;27000,00;5505,50;26208447,27
AUS;BOG;U;28000,00;7020,00;33509878,20
AUS;BOG;KG;2422,00;15002,00;71522062,17
AUS;BOG;U;450,00;72,00;343422,72
AUS;BOG;U;1600,00;496,00;2368940,64
AUS;BOG;U;11650,00;1823,50;8736536,90
AUS;BOG;U;1500,00;270,00;1278728,10
AUS;BOG;U;750,00;210,00;1010963,10
AUS;BOG;KG;2025,00;13359,00;63817465,22
AUS;BOG;U;1,00;8000,00;38247120,00
AUS;BOG;KG;6,00;34270,80;163463491,00
AUS;BOG;KG;200,00;2417,00;11476254,38
AUS;BOG;U;9375,00;2343,75;11193960,93
AUS;BOG;U;30,00;53,70;256476,03
AUS;BOG;U;5200,00;780,00;3725350,20
AUS;BOG;U;300,00;87,00;415519,83
AUS;BOG;U;15,00;54,00;257908,86
AUS;BOG;U;30000,00;6105,00;28987394,70
AUS;BOG;U;335680,00;94256,43;447542725,54
AUS;BOG;U;39834,00;2484,00;11832604,20
AUS;BOG;KG;312,00;9761,86;46288397,27
AUT;BOG;U;370,00;295,74;1368575,29
AUT;BOG;U;225,00;112,50;520608,37
AUT;BOG;U;31200,00;5224,00;24824247,36
AUT;BOG;U;195240,00;30878,60;146973661,47
AUT;BOG;U;27360,00;4924,80;23490114,04
AUT;BOG;U;71360,00;11475,20;54188173,24
AUT;BOG;U;81360,00;13069,80;61616557,05
AUT;BOG;U;3200,00;576,00;2739219,84
AZE;BOG;U;6112,00;4095,00;19928317,50
AZE;BOG;U;320,00;251,00;1190982,45
AZE;BOG;U;8420,00;6524,79;31162984,27
AZE;BOG;U;1270,00;941,73;4460061,53
AZE;BOG;U;20,00;4,00;18992,56
AZE;BOG;U;32,00;6,40;30388,09
AZE;BOG;U;63,00;12,60;59826,55
AZE;BOG;U;54700,00;12476,00;59636640,72
BHS;BOG;U;1,00;750,00;3470452,50
BHS;BOG;U;4,00;479,60;2274148,09
BHS;BOG;U;16,00;1753,28;8313632,97
BHS;BOG;U;125,00;9800,29;46470623,11
BHS;BOG;U;646,00;9898,08;46934319,82
BHS;BOG;U;10,00;490,40;2325359,10
BHS;BOG;U;3833,00;59622,37;281859112,52
BHS;BOG;2U;70,00;2279,76;10810074,77
BHS;BOG;U;72,00;6950,30;32574874,54
BHS;BOG;U;10,00;197,20;924242,87
BHS;BOG;U;88,00;3247,67;15221277,18
BHS;BOG;U;65,00;3170,03;14857391,70
BHS;BOG;U;153,00;1742,50;8166801,27
BHS;BOG;U;101,00;8669,86;40634159,94
BHS;BOG;U;166,00;1946,28;9121883,49
BHS;BOG;M3;26,61;25344,58;121577101,82
BHR;BOG;U;3114,00;2049,60;9732751,05
BHR;BOG;U;4420,00;2664,40;12646177,71
BHR;BOG;U;180,00;50,40;239306,25
BHR;BOG;U;21000,00;5196,00;24841504,44
BHR;BOG;U;16087,00;1926,00;9159266,34
BHR;BOG;U;144,00;144,00;693079,74
BHR;BOG;U;3083,00;1089,00;5199507,41
BHR;BOG;U;3500,00;390,00;1827863,70
BHR;BOG;U;2800,00;596,00;2793350,68
BHR;BOG;U;4978,00;3081,48;14442372,90
BHR;BOG;U;4510,00;3449,53;16167360,67
BHR;BOG;KG;242,00;3432,70;16088481,32
BHR;BOG;U;270,00;52,92;252415,69
BHR;BOG;U;14700,00;3675,00;17552130,75
BHR;BOG;U;101075,00;16223,25;77267766,07
BRB;BOG;M3;3,14;3208,84;15341111,06
BEL;BOG;KG;30,00;110,35;523605,23
BEL;BOG;KG;1204,00;8056,88;38229492,75
BEL;BOG;KG;48,00;141,44;671125,72
BEL;BOG;KG;112,50;912,38;4329197,48
BEL;BOG;KG;844,80;3841,04;18225542,74
BEL;BOG;KG;634,00;2486,10;11796420,19
BEL;BOG;U;150,00;5220,00;25182585,00
BEL;BOG;KG;2970,00;4092,00;19063768,68
BEL;BOG;C/T;51,44;6170,00;29339090,40
BEL;BOG;KG;10998,00;25730,91;123618753,60
BEL;BOG;KG;11056,00;30450,95;146295194,57
BEL;BOG;KG;3681,00;2666,68;12811504,05
BEL;BOG;KG;2240,00;7056,00;33590864,16
BEL;BOG;KG;7339,00;225,40;1082886,96
BEL;BOG;KG;3535,00;1058,00;5082938,82
BEL;BOG;KG;1469,00;1515,81;7282390,82
BEL;BOG;KG;222,60;1226,97;5860119,14
BEL;BOG;KG;1473,00;6937,98;33136416,89
BEL;BOG;KG;660,00;151,80;720283,41
BEL;BOG;KG;323,00;657,90;3121702,60
BEL;BOG;KG;18,00;40,50;192170,47
BEL;BOG;KG;275,00;484,00;2296555,80
BEL;BOG;U;62,00;51821,14;249998134,64
BEL;BOG;M2;0,20;20,00;92545,40
BEL;BOG;KG;181,44;9146,55;42326849,17
BEL;BOG;KG;7,20;36,00;175194,00
BLZ;BOG;KG;6,00;3080,00;14690860,80
BLZ;BOG;KG;1,95;375,00;1788660,00
BLZ;BOG;KG;254,40;10451,00;49556133,76
BLZ;BOG;KG;18,70;405,90;1924680,38
BLR;BOG;U;17418,00;17789,76;86573867,04
BLR;BOG;U;34750,00;18521,51;87883638,87
BLR;BOG;U;1650,00;323,00;1532618,85
BLR;BOG;U;5000,00;1001,00;4749694,95
BLR;BOG;U;1600,00;608,00;2884929,60
BLR;BOG;U;209800,00;103452,17;490875374,04
BLR;BOG;U;85300,00;15955,11;75706199,19
BLR;BOG;U;2400,00;720,00;3416364,00
BLR;BOG;U;90,00;76,50;362988,67
BLR;BOG;U;24400,00;12582,01;59834880,93
BLR;BOG;U;9600,00;1824,00;8674196,16
BLR;BOG;U;222700,00;105071,94;498670129,99
BLR;BOG;U;5950,00;1197,00;5679705,15
BLR;BOG;U;134200,00;27289,95;129523836,62
BLR;BOG;U;185,00;198,25;942441,93
BLR;BOG;U;9200,00;929,60;4438290,86
BLR;BOG;U;138450,00;15394,40;73045658,28
BLR;BOG;U;400,00;44,80;212573,76
BLR;BOG;U;2450,00;382,20;1848131,92
BLR;BOG;U;5800,00;867,60;4195288,47
BLR;BOG;U;245,00;93,10;441754,84
BLR;BOG;U;60,00;46,80;226301,86
BLR;BOG;U;30,00;63,00;304637,13
BLR;BOG;U;2000,00;281,60;1303140,60
BLR;BOG;U;24800,00;3016,00;13956932,08
BLR;BOG;U;120,00;93,60;433146,16
BLR;BOG;U;800,00;128,00;618945,28
BLR;BOG;U;5600,00;896,00;4332616,96
BOL;BOG;KG;212,76;10691,42;50764358,95
BOL;BOG;KG;31,00;4136,40;19640206,29
BOL;BOG;KG;85,00;4591,36;21800420,07
BOL;BOG;KG;5,00;37,50;178055,25
BOL;BOG;U;100,00;15500,00;74618705,00
BOL;BOG;U;283,00;3537,67;16774782,09
BOL;BOG;U;690,00;7933,92;37671362,90
BOL;BOG;U;47,00;633,56;3008231,57
BOL;BOG;U;10,00;200,30;951052,44
BOL;BOG;U;25,00;553,50;2628095,49
BOL;BOG;U;13000,00;19026,96;92391683,17
BOL;BOG;2U;737,00;4718,41;22505683,28
BOL;BOG;KG;772,04;81553,38;393887276,46
BOL;BOG;KG;1556,31;83192,46;399831359,30
BOL;BOG;KG;46,48;6949,09;32950916,99
BOL;BOG;KG;15,40;2275,73;10955614,55
BOL;BOG;M2;485,66;957,69;4619807,28
BOL;BOG;M2;1685,88;3587,15;17269705,46
BOL;BOG;M2;798,49;1834,94;8852209,29
BOL;BOG;M2;213,82;373,04;1785345,89
BOL;BOG;M2;62,62;112,37;542100,96
BOL;BOG;M2;376,23;656,08;3164881,02
BOL;BOG;M2;6849,83;17511,57;84048159,03
BOL;BOG;M2;478,99;1622,86;7868891,11
BOL;BOG;KG;354,69;5416,34;26262319,46
BOL;BOG;KG;68,17;735,01;3545871,99
BOL;BOG;KG;75,27;588,82;2829403,71
BOL;BOG;KG;1,69;28,36;136815,73
BOL;BOG;KG;122,50;6860,70;33055234,83
BOL;BOG;KG;97,00;20717,60;99946881,80
BOL;BOG;KG;45,11;1395,24;6670488,95
BOL;BOG;KG;180,03;4856,82;23172308,77
BOL;BOG;KG;3547,12;110569,28;529966149,89
